Time (s),Setpoint,PID Output,GA-Tuned PID Output,Neuro-Fuzzy Output
0.13813813813813813,1.0,0.9005998954950047,0.9926389785120462,0.1173390258630075
0.14014014014014015,1.0,0.9032707983456563,0.9926317316394128,0.1199451105647667
0.14214214214214213,1.0,0.9058591379502017,0.9926245216746696,0.1225609556181152
0.14414414414414414,1.0,0.908368123648792,0.9926173485639029,0.1251861219404638
0.14614614614614616,1.0,0.9108008254821423,0.9926102122531987,0.1278201801330291
0.14814814814814814,1.0,0.9131601804554341,0.992603112688643,0.1304627102850055
0.15015015015015015,1.0,0.9154489985178078,0.9925960498163219,0.1331133017816348
0.15215215215215216,1.0,0.9176699682703867,0.9925890235823223,0.1357715531160937
0.15415415415415415,1.0,0.9198256624151901,0.992582033932731,0.1384370717051249
0.15615615615615616,1.0,0.9219185429567324,0.992575080813636,0.1411094737083372
0.15815815815815815,1.0,0.9239509661675593,0.9925681641711258,0.1437883838511021
0.16016016016016016,1.0,0.9259251873284706,0.9925612839512906,0.1464734352509748
0.16216216216216217,1.0,0.9278433652536802,0.9925544401002204,0.1491642692475707
0.16416416416416416,1.0,0.9297075666107015,0.9925476325640081,0.151860535235828
0.16616616616616617,1.0,0.9315197700443016,0.9925408612887466,0.1545618905025897
0.16816816816816815,1.0,0.9332818701134387,0.9925341262205318,0.1572680000664396
0.17017017017017017,1.0,0.9349956810496924,0.9925274273054605,0.1599785365207263
0.17217217217217218,1.0,0.9366629403453137,0.9925207644896318,0.1626931798797133
0.17417417417417416,1.0,0.9382853121786391,0.992514137719147,0.1654116174277935
0.17617617617617617,1.0,0.9398643906842779,0.9925075469401091,0.1681335435717053
0.1781781781781782,1.0,0.9414017030751279,0.9925009920986242,0.1708586596956932
0.18018018018018017,1.0,0.942898712622964,0.9924944731408009,0.1735866740195526
0.18218218218218218,1.0,0.9443568215040324,0.99248799001275,0.1763173014595029
0.1841841841841842,1.0,0.9457773735157917,0.992481542660586,0.1790502634918318
0.18618618618618618,1.0,0.9471616566706619,0.9924751310304254,0.1817852880192566
0.1881881881881882,1.0,0.9485109056723752,0.9924687550683893,0.1845221092399482
0.19019019019019018,1.0,0.9498263042802705,0.9924624147206009,0.1872604675191645
0.1921921921921922,1.0,0.9511089875666225,0.9924561099331877,0.1900001092634433
0.1941941941941942,1.0,0.9523600440718778,0.9924498406522803,0.1927407867973009
0.1961961961961962,1.0,0.9535805178624321,0.9924436068240137,0.1954822582423899
0.1981981981981982,1.0,0.9547714104953866,0.9924374083945263,0.198224287399065
0.20020020020020018,1.0,0.9559336828945103,0.9924312453099612,0.2009666436303102
0.2022022022022022,1.0,0.9570682571414453,0.9924251175164653,0.2037091017479804
0.2042042042042042,1.0,0.9581760181860076,0.9924190249601903,0.2064514419013111
0.2062062062062062,1.0,0.9592578154792641,0.9924129675872922,0.2091934494676517
0.2082082082082082,1.0,0.9603144645328922,0.992406945343932,0.211934914945378
0.21021021021021022,1.0,0.9613467484081752,0.9924009581762755,0.2146756338489403
0.2122122122122122,1.0,0.9623554191378306,0.9923950060304935,0.217415406606006
0.21421421421421422,1.0,0.9633411990837222,0.992389088852762,0.2201540384566534
0.21621621621621623,1.0,0.9643047822333728,0.9923832065892623,0.2228913393545774
0.2182182182182182,1.0,0.9652468354380537,0.9923773591861813,0.2256271238702662
0.22022022022022023,1.0,0.9661679995951088,0.9923715465897116,0.2283612110961106
0.2222222222222222,1.0,0.9670688907770445,0.9923657687460514,0.2310934245534078
0.22422422422422422,1.0,0.967950101309805,0.992360025601405,0.2338235921012201
0.22622622622622623,1.0,0.9688122008025374,0.9923543171019829,0.236551545847055
0.22822822822822822,1.0,0.9696557371310554,0.9923486431940014,0.2392771220593273
0.23023023023023023,1.0,0.970481237377097,0.9923430038236837,0.24200016108157
0.23223223223223222,1.0,0.9712892087253896,0.9923373989372593,0.244720507248358
0.23423423423423423,1.0,0.9720801393204328,0.9923318284809644,0.2474380088029123
0.23623623623623624,1.0,0.9728544990848308,0.9923262924010421,0.2501525178163484
